INTERVAL;M_DATE;PRICE_ZONE_ID;POWER_SYS_ID;E_USE_FACT
22;23.07.2010 0:00:00;1;630000;23888
23;23.07.2010 0:00:00;1;630000;23252
0;24.07.2010 0:00:00;1;630000;23061
1;24.07.2010 0:00:00;1;630000;22878
2;24.07.2010 0:00:00;1;630000;22802
3;24.07.2010 0:00:00;1;630000;22535
4;24.07.2010 0:00:00;1;630000;22634
5;24.07.2010 0:00:00;1;630000;22813
6;24.07.2010 0:00:00;1;630000;23934
7;24.07.2010 0:00:00;1;630000;24457
8;24.07.2010 0:00:00;1;630000;24622
9;24.07.2010 0:00:00;1;630000;24803
10;24.07.2010 0:00:00;1;630000;24924
11;24.07.2010 0:00:00;1;630000;24768
12;24.07.2010 0:00:00;1;630000;24660
13;24.07.2010 0:00:00;1;630000;24618
14;24.07.2010 0:00:00;1;630000;24548
15;24.07.2010 0:00:00;1;630000;24311
16;24.07.2010 0:00:00;1;630000;24311
17;24.07.2010 0:00:00;1;630000;24022
18;24.07.2010 0:00:00;1;630000;24023
19;24.07.2010 0:00:00;1;630000;24141
20;24.07.2010 0:00:00;1;630000;24508
21;24.07.2010 0:00:00;1;630000;24160
22;24.07.2010 0:00:00;1;630000;23564
23;24.07.2010 0:00:00;1;630000;22856
0;25.07.2010 0:00:00;1;630000;22594
1;25.07.2010 0:00:00;1;630000;22696
2;25.07.2010 0:00:00;1;630000;22415
3;25.07.2010 0:00:00;1;630000;22204
4;25.07.2010 0:00:00;1;630000;22159
5;25.07.2010 0:00:00;1;630000;22398
6;25.07.2010 0:00:00;1;630000;23185
7;25.07.2010 0:00:00;1;630000;23932
8;25.07.2010 0:00:00;1;630000;24352
9;25.07.2010 0:00:00;1;630000;24372
10;25.07.2010 0:00:00;1;630000;24547
11;25.07.2010 0:00:00;1;630000;24323
12;25.07.2010 0:00:00;1;630000;24343
13;25.07.2010 0:00:00;1;630000;24502
14;25.07.2010 0:00:00;1;630000;24489
15;25.07.2010 0:00:00;1;630000;24554
16;25.07.2010 0:00:00;1;630000;24418
17;25.07.2010 0:00:00;1;630000;24337
18;25.07.2010 0:00:00;1;630000;24449
19;25.07.2010 0:00:00;1;630000;24502
20;25.07.2010 0:00:00;1;630000;24674
21;25.07.2010 0:00:00;1;630000;24235
