INTERVAL;M_DATE;PRICE_ZONE_ID;POWER_SYS_ID;E_USE_FACT
15;24.07.2010 0:00:00;2;610000;19947
16;24.07.2010 0:00:00;2;610000;19726
17;24.07.2010 0:00:00;2;610000;19916
18;24.07.2010 0:00:00;2;610000;19821
19;24.07.2010 0:00:00;2;610000;19562
20;24.07.2010 0:00:00;2;610000;18938
21;24.07.2010 0:00:00;2;610000;18242
22;24.07.2010 0:00:00;2;610000;18042
23;24.07.2010 0:00:00;2;610000;17756
0;25.07.2010 0:00:00;2;610000;17729
1;25.07.2010 0:00:00;2;610000;17675
2;25.07.2010 0:00:00;2;610000;17902
3;25.07.2010 0:00:00;2;610000;18285
4;25.07.2010 0:00:00;2;610000;18654
5;25.07.2010 0:00:00;2;610000;19537
6;25.07.2010 0:00:00;2;610000;19644
7;25.07.2010 0:00:00;2;610000;19764
8;25.07.2010 0:00:00;2;610000;19732
9;25.07.2010 0:00:00;2;610000;19749
10;25.07.2010 0:00:00;2;610000;19667
11;25.07.2010 0:00:00;2;610000;19773
12;25.07.2010 0:00:00;2;610000;19642
13;25.07.2010 0:00:00;2;610000;19682
14;25.07.2010 0:00:00;2;610000;19851
15;25.07.2010 0:00:00;2;610000;19728
16;25.07.2010 0:00:00;2;610000;19833
17;25.07.2010 0:00:00;2;610000;19988
18;25.07.2010 0:00:00;2;610000;19952
19;25.07.2010 0:00:00;2;610000;19577
20;25.07.2010 0:00:00;2;610000;18735
21;25.07.2010 0:00:00;2;610000;18172
22;25.07.2010 0:00:00;2;610000;17949
23;25.07.2010 0:00:00;2;610000;17721
