INTERVAL;M_DATE;PRICE_ZONE_ID;POWER_SYS_ID;E_USE_FACT
20;17.07.2010 0:00:00;1;840000;8308
21;17.07.2010 0:00:00;1;840000;8313
22;17.07.2010 0:00:00;1;840000;8200
23;17.07.2010 0:00:00;1;840000;8169
0;18.07.2010 0:00:00;1;840000;7804
1;18.07.2010 0:00:00;1;840000;7511
2;18.07.2010 0:00:00;1;840000;7331
3;18.07.2010 0:00:00;1;840000;7221
4;18.07.2010 0:00:00;1;840000;7074
5;18.07.2010 0:00:00;1;840000;7126
6;18.07.2010 0:00:00;1;840000;7118
7;18.07.2010 0:00:00;1;840000;7306
8;18.07.2010 0:00:00;1;840000;7747
9;18.07.2010 0:00:00;1;840000;8093
10;18.07.2010 0:00:00;1;840000;8267
11;18.07.2010 0:00:00;1;840000;8331
12;18.07.2010 0:00:00;1;840000;8394
13;18.07.2010 0:00:00;1;840000;8386
14;18.07.2010 0:00:00;1;840000;8385
15;18.07.2010 0:00:00;1;840000;8414
16;18.07.2010 0:00:00;1;840000;8394
17;18.07.2010 0:00:00;1;840000;8329
18;18.07.2010 0:00:00;1;840000;8350
19;18.07.2010 0:00:00;1;840000;8291
20;18.07.2010 0:00:00;1;840000;8328
21;18.07.2010 0:00:00;1;840000;8346
22;18.07.2010 0:00:00;1;840000;8316
23;18.07.2010 0:00:00;1;840000;8185
0;19.07.2010 0:00:00;1;840000;7690
1;19.07.2010 0:00:00;1;840000;7381
2;19.07.2010 0:00:00;1;840000;7271
3;19.07.2010 0:00:00;1;840000;7168
4;19.07.2010 0:00:00;1;840000;7050
5;19.07.2010 0:00:00;1;840000;7231
6;19.07.2010 0:00:00;1;840000;7569
7;19.07.2010 0:00:00;1;840000;8090
8;19.07.2010 0:00:00;1;840000;8819
9;19.07.2010 0:00:00;1;840000;9095
10;19.07.2010 0:00:00;1;840000;9240
11;19.07.2010 0:00:00;1;840000;9169
12;19.07.2010 0:00:00;1;840000;9348
13;19.07.2010 0:00:00;1;840000;9454
14;19.07.2010 0:00:00;1;840000;9314
15;19.07.2010 0:00:00;1;840000;9311
