INTERVAL;M_DATE;PRICE_ZONE_ID;POWER_SYS_ID;E_USE_FACT
13;24.07.2010 0:00:00;1;550000;8954
14;24.07.2010 0:00:00;1;550000;8986
15;24.07.2010 0:00:00;1;550000;8972
16;24.07.2010 0:00:00;1;550000;9191
17;24.07.2010 0:00:00;1;550000;9108
18;24.07.2010 0:00:00;1;550000;8981
19;24.07.2010 0:00:00;1;550000;8891
20;24.07.2010 0:00:00;1;550000;9492
21;24.07.2010 0:00:00;1;550000;9971
22;24.07.2010 0:00:00;1;550000;9323
23;24.07.2010 0:00:00;1;550000;8541
0;25.07.2010 0:00:00;1;550000;7828
1;25.07.2010 0:00:00;1;550000;7584
2;25.07.2010 0:00:00;1;550000;7318
3;25.07.2010 0:00:00;1;550000;7229
4;25.07.2010 0:00:00;1;550000;7174
5;25.07.2010 0:00:00;1;550000;7181
6;25.07.2010 0:00:00;1;550000;7035
7;25.07.2010 0:00:00;1;550000;7364
8;25.07.2010 0:00:00;1;550000;7933
9;25.07.2010 0:00:00;1;550000;8457
10;25.07.2010 0:00:00;1;550000;8679
11;25.07.2010 0:00:00;1;550000;8750
12;25.07.2010 0:00:00;1;550000;8751
13;25.07.2010 0:00:00;1;550000;9043
14;25.07.2010 0:00:00;1;550000;8967
15;25.07.2010 0:00:00;1;550000;9050
16;25.07.2010 0:00:00;1;550000;8972
17;25.07.2010 0:00:00;1;550000;9078
18;25.07.2010 0:00:00;1;550000;8909
19;25.07.2010 0:00:00;1;550000;9009
